gene,pval_spark,qval_spark,pval_spatialde,qval_spatialde,FSV,l,sig_spark,sig_spatialde,agreement
P2RY13,,,0.9747391843711412,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
P2RY14,,,0.9747203684773862,0.974739246369655,8.691707263358245e-07,0.0877349947292727,False,False,True
P2RY2,,,0.974739179888792,0.974739246369655,1.720540692513357e-09,0.1487542279755095,False,False,True
P2RY6,,,0.8116528548607319,0.974739246369655,0.0238715632054514,0.0517459530724249,False,False,True
P2RY8,,,0.1351925674596914,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
P3H2,,,0.0937224767572553,0.974739246369655,0.3402282508225782,0.0305196765285746,False,False,True
P4HTM,,,0.1075148197766945,0.974739246369655,0.0411691828342982,0.252212021085435,False,False,True
PAAF1,,,0.9747392078744967,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
PABPC1L,,,0.9747391880353298,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PACRGL,,,0.974739181486461,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PADI2,,,0.7638991874658483,0.974739246369655,0.0586162989516246,0.0305196765285746,False,False,True
PAFAH1B3,,,0.6022338071830364,0.974739246369655,0.1187937997230217,0.0305196765285746,False,False,True
PAFAH2,,,0.6056194431835764,0.974739246369655,0.0283075829747535,0.0877349947292727,False,False,True
PAG1,,,0.974739197410902,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PAIP2B,,,0.9747391878664006,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PAK6,,,0.7427374053003502,0.974739246369655,0.5061653098042277,0.0180004541438273,False,False,True
PALB2,,,0.9747391835264954,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PALD1,,,0.9747391865160407,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PALM,,,0.9747391808705138,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
PALMD,,,0.97473919238812,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PAMR1,,,0.7736591910152427,0.974739246369655,0.5043370549983424,0.0180004541438273,False,False,True
PAN2,,,0.9747391817878136,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PAN3,,,0.8389405807200389,0.974739246369655,0.00659661154517,0.1487542279755095,False,False,True
PANK1,,,0.9747391758652724,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PANK2,,,0.3686356583593883,0.974739246369655,0.2163218846121705,0.0305196765285746,False,False,True
PANK4,,,0.7766669775132368,0.974739246369655,0.0044830865613167,0.252212021085435,False,False,True
PANX1,,,0.9747392012823172,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PAOX,,,0.086618799601099,0.974739246369655,0.9999545803043444,0.0180004541438273,False,False,True
PAPD7,,,0.3178268172355646,0.974739246369655,0.0333499602437693,0.1487542279755095,False,False,True
PAPLN,,,0.1911736321220296,0.974739246369655,0.0616197173259258,0.0877349947292727,False,False,True
PAPOLB,,,0.9747391856663842,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PAPOLG,,,0.3737940674058995,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
PAPPA,,,0.2878351445874774,0.974739246369655,0.0533136948482585,0.0877349947292727,False,False,True
PAPPA2,,,0.7705096439082769,0.974739246369655,0.0080992694619935,0.1487542279755095,False,False,True
PAQR3,,,0.97473919919647,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
PAQR6,,,0.4251523154081175,0.974739246369655,0.0668218950382009,0.0517459530724249,False,False,True
PAQR7,,,0.9747391853915164,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PAQR8,,,0.0005539594217933,0.0712170232657557,0.8745058326564942,0.0305196765285746,False,False,True
PARD3,,,0.9747229847603304,0.974739246369655,2.95942954538101e-06,0.0517459530724249,False,False,True
PARD3B,,,0.2367754883720474,0.974739246369655,0.0910641394876066,0.0877349947292727,False,False,True
PARD6A,,,0.9747391824814252,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
PARD6B,,,0.36757888264974,0.974739246369655,0.048436486213355,0.0877349947292727,False,False,True
PARD6G,,,0.974739181407544,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PARG,,,0.2007738309168294,0.974739246369655,0.1120502474946872,0.0517459530724249,False,False,True
PARK2,,,0.0040334643558328,0.2579811828785429,0.8022364128526868,0.0305196765285746,False,False,True
PARL,,,0.8549489403726714,0.974739246369655,0.0083941977850557,0.0877349947292727,False,False,True
PARP11,,,0.9747392082427772,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PARP15,,,0.0936097444130843,0.974739246369655,0.1423428671256797,0.0517459530724249,False,False,True
PARP16,,,0.9747391980690818,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PARP2,,,0.1899864283383434,0.974739246369655,0.0744774312734856,0.0877349947292727,False,False,True
PARP4,,,0.974739186313111,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PARP6,,,0.9747391840339986,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PARPBP,,,0.9747391884519264,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PARVB,,,0.5323454902780119,0.974739246369655,0.0294476287423196,0.0877349947292727,False,False,True
PARVG,,,0.9747391909851486,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PASK,,,0.4177508902262478,0.974739246369655,0.0329835286225362,0.0877349947292727,False,False,True
PATL1,,,0.9747392089295894,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PATL2,,,0.2485409636968432,0.974739246369655,0.0781380234480608,0.0877349947292727,False,False,True
PAX6,,,0.974739190283663,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PAX9,,,0.8311156061103493,0.974739246369655,0.0083373424172225,0.1487542279755095,False,False,True
PAXBP1,,,0.3797477603769986,0.974739246369655,0.0555656154021434,0.0877349947292727,False,False,True
PAXIP1,,,0.1680116242425833,0.974739246369655,0.0251765173342926,0.252212021085435,False,False,True
PBDC1,,,0.2882041831316009,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
PBK,,,0.344223324215359,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
PBLD,,,0.3910802101753701,0.974739246369655,0.0729637208469317,0.0517459530724249,False,False,True
PBX3,,,0.9747391866223372,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PCBD2,,,0.9747391833933564,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PCBP4,,,0.24580558428588,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
PCDH1,,,0.9747392034551342,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PCDH12,,,0.9381663626868416,0.974739246369655,0.0014940945493951,0.1487542279755095,False,False,True
PCDH17,,,0.9747391988722116,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PCDH18,,,0.060013784065267,0.9130555784810842,0.487151761254281,0.0305196765285746,False,False,True
PCDH7,,,0.0157753460961735,0.5439703879088897,0.0869586283116059,0.1487542279755095,False,False,True
PCDHA10,,,0.9747391798778762,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
PCDHB14,,,0.9747391843527092,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
PCDHB16,,,0.3995888143820301,0.974739246369655,0.0136880529677762,0.252212021085435,False,False,True
PCDHB2,,,0.9747391794228054,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
PCDHB5,,,0.9747391851821444,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
PCDHB7,,,0.9747391961868804,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PCDHGA2,,,0.9747391840588728,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PCDHGA9,,,0.9747391820905976,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PCDHGB5,,,0.8096006883151766,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
PCED1A,,,0.6194089642419366,0.974739246369655,0.0220086792487444,0.0877349947292727,False,False,True
PCED1B,,,0.974739197829646,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PCGF1,,,0.5437870561424256,0.974739246369655,0.1068952485110583,0.0305196765285746,False,False,True
PCGF6,,,0.9747391788630488,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PCID2,,,0.3922295140175602,0.974739246369655,0.0276680462763471,0.1487542279755095,False,False,True
PCIF1,,,0.6314869598078104,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
PCLO,,,0.9747391872826644,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
PCNXL2,,,0.9747391805258554,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PCSK4,,,0.9747391814771555,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PCSK5,,,0.62043176326975,0.974739246369655,0.0238085132776294,0.0877349947292727,False,False,True
PCSK6,,,0.9747391906150792,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PCTP,,,0.9747391867125282,0.974739246369655,2.0601630623360648e-09,0.0180004541438273,False,False,True
PCYOX1L,,,0.9747391971041808,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PCYT2,,,0.9747391737071316,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDCD1,,,0.9747391838171108,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDCD1LG2,,,0.9451213503671964,0.974739246369655,0.0011884657157218,0.1487542279755095,False,False,True
PDCD7,,,0.9747392019963296,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDCL,,,0.9747391810813174,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDCL3,,,0.2482941568204809,0.974739246369655,0.0861886653836067,0.0517459530724249,False,False,True
PDE10A,,,0.9747392063670174,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDE1B,,,0.9747391844162367,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDE2A,,,0.974739187652018,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDE3A,,,0.3367389119051984,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
PDE3B,,,0.6372400216250171,0.974739246369655,0.0142844801193404,0.1487542279755095,False,False,True
PDE4A,,,0.883488037147121,0.974739246369655,0.013006472201766,0.0517459530724249,False,False,True
PDE4B,,,0.9747392122788284,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
PDE4D,,,0.7814252378650387,0.974739246369655,0.055213572700888,0.0305196765285746,False,False,True
PDE5A,,,0.9747391840848206,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDE6B,,,0.8790211634236255,0.974739246369655,0.0039251031045613,0.1487542279755095,False,False,True
PDE6D,,,0.0032547249588444,0.2299051872027734,0.8944022812694118,0.0305196765285746,False,False,True
PDE7B,,,0.0483894302610123,0.8463870958307147,0.0910038273808298,0.0877349947292727,False,False,True
PDE8A,,,0.2091705035576999,0.974739246369655,0.0322463548706892,0.252212021085435,False,False,True
PDE8B,,,0.674935878963868,0.974739246369655,0.0183239465000319,0.0877349947292727,False,False,True
PDE9A,,,0.974738990284796,0.974739246369655,1.3038432129526195e-09,0.252212021085435,False,False,True
PDGFB,,,0.533381715919939,0.974739246369655,0.0273799096896496,0.0877349947292727,False,False,True
PDGFC,,,0.6733849494237145,0.974739246369655,0.1192781564846309,0.0305196765285746,False,False,True
PDGFD,,,0.2722062040045554,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
PDIA5,,,0.9747391751881244,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDIA6,,,0.974739180336168,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
PDIK1L,,,0.9747391866166109,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDK2,,,0.0209535933287225,0.6298646152016105,0.5579604099376893,0.0305196765285746,False,False,True
PDK3,,,0.97473920078734,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDK4,,,0.9747391807142902,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDLIM4,,,0.8249026492349856,0.974739246369655,0.0068226632730382,0.1487542279755095,False,False,True
PDP2,,,0.111578577559373,0.974739246369655,0.0829158547651799,0.0877349947292727,False,False,True
PDRG1,,,0.9746654675254712,0.974739246369655,3.531473899270379e-06,0.0877349947292727,False,False,True
PDSS1,,,0.925873172437069,0.974739246369655,0.0028277101138714,0.252212021085435,False,False,True
PDSS2,,,0.9747392170933156,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDZD11,,,0.9747392198527344,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDZD2,,,0.9747391863156164,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDZD8,,,0.974739195737357,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PDZK1,,,0.1516129199112517,0.974739246369655,0.0688872562193793,0.0877349947292727,False,False,True
PDZRN3,,,0.9747391877611776,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PEAK1,,,0.2489881588053375,0.974739246369655,0.0620441103670101,0.0877349947292727,False,False,True
PEAR1,,,0.3243030308169421,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
PEBP4,,,0.9747391007708452,0.974739246369655,1.3038432129526201e-09,0.252212021085435,False,False,True
PECR,,,0.974739181778508,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
PEF1,,,0.0385749466987077,0.7825559737179006,0.0553747234843854,0.252212021085435,False,False,True
PEG3,,,0.2402743910766552,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
PELI1,,,0.0728858871460762,0.969806503442458,0.101582597397716,0.0877349947292727,False,False,True
PELI2,,,0.9747391844173104,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PELI3,,,0.9747391949997232,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PELO,,,0.3061778500782799,0.974739246369655,0.9999545803043446,0.0180004541438273,False,False,True
PELP1,,,0.8119540844190567,0.974739246369655,0.0459024221554048,0.0305196765285746,False,False,True
PEMT,,,0.9747391770184284,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
PENK,,,0.069281876457949,0.9587597456871828,0.4065851218624852,0.0305196765285746,False,False,True
PER1,,,0.9747391809191884,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
PER2,,,0.9747391889472612,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PER3,,,0.9747392202020462,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PET117,,,0.9747391843836678,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PEX1,,,0.1815971414477232,0.974739246369655,0.3581690021238248,0.0305196765285746,False,False,True
PEX10,,,0.2196004764948069,0.974739246369655,0.1211999872286907,0.0517459530724249,False,False,True
PEX11A,,,0.2602908747786896,0.974739246369655,0.2489629498806342,0.0305196765285746,False,False,True
PEX11G,,,0.9747391891648648,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PEX12,,,0.9747391895063022,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PEX13,,,0.9747392043055072,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PEX14,,,0.9747391858127656,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PEX3,,,0.9747392080971112,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PEX5,,,0.9747392089002416,0.974739246369655,2.0601630623360656e-09,0.0180004541438273,False,False,True
PEX7,,,0.974739200978459,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
PFAS,,,0.5931904428109434,0.974739246369655,0.9999545803043448,0.0180004541438273,False,False,True
PFKFB2,,,0.9747391887411102,0.974739246369655,2.060163062336065e-09,0.0180004541438273,False,False,True
